knowledge_Administration and Management,knowledge_Administrative,knowledge_Economics and Accounting,knowledge_Sales and Marketing,knowledge_Customer and Personal Service,knowledge_Personnel and Human Resources,knowledge_Transportation,knowledge_Production and Processing,knowledge_Food Production,knowledge_Computers and Electronics,knowledge_Engineering and Technology,knowledge_Design,knowledge_Building and Construction,knowledge_Mechanical,knowledge_Mathematics,knowledge_Physics,knowledge_Chemistry,knowledge_Biology,knowledge_Psychology,knowledge_Sociology and Anthropology,knowledge_Geography,knowledge_Medicine and Dentistry,knowledge_Therapy and Counseling,knowledge_Education and Training,knowledge_English Language,knowledge_Foreign Language,knowledge_Fine Arts,knowledge_History and Archeology,knowledge_Philosophy and Theology,knowledge_Public Safety and Security,knowledge_Law and Government,knowledge_Telecommunications,knowledge_Communications and Media,skills_Reading Comprehension,skills_Active Listening,skills_Writing,skills_Speaking,skills_Mathematics,skills_Science,skills_Critical Thinking,skills_Active Learning,skills_Learning Strategies,skills_Monitoring,skills_Social Perceptiveness,skills_Coordination,skills_Persuasion,skills_Negotiation,skills_Instructing,skills_Service Orientation,skills_Complex Problem Solving,skills_Operations Analysis,skills_Technology Design,skills_Equipment Selection,skills_Installation,skills_Programming,skills_Operations Monitoring,skills_Operation and Control,skills_Equipment Maintenance,skills_Troubleshooting,skills_Repairing,skills_Quality Control Analysis,skills_Judgment and Decision Making,skills_Systems Analysis,skills_Systems Evaluation,skills_Time Management,skills_Management of Financial Resources,skills_Management of Material Resources,skills_Management of Personnel Resources,abilities_Oral Comprehension,abilities_Written Comprehension,abilities_Oral Expression,abilities_Written Expression,abilities_Fluency of Ideas,abilities_Originality,abilities_Problem Sensitivity,abilities_Deductive Reasoning,abilities_Inductive Reasoning,abilities_Information Ordering,abilities_Category Flexibility,abilities_Mathematical Reasoning,abilities_Number Facility,abilities_Memorization,abilities_Speed of Closure,abilities_Flexibility of Closure,abilities_Perceptual Speed,abilities_Spatial Orientation,abilities_Visualization,abilities_Selective Attention,abilities_Time Sharing,abilities_Arm-Hand Steadiness,abilities_Manual Dexterity,abilities_Finger Dexterity,abilities_Control Precision,abilities_Multilimb Coordination,abilities_Response Orientation,abilities_Rate Control,abilities_Reaction Time,abilities_Wrist-Finger Speed,abilities_Speed of Limb Movement,abilities_Static Strength,abilities_Explosive Strength,abilities_Dynamic Strength,abilities_Trunk Strength,abilities_Stamina,abilities_Extent Flexibility,abilities_Dynamic Flexibility,abilities_Gross Body Coordination,abilities_Gross Body Equilibrium,abilities_Near Vision,abilities_Far Vision,abilities_Visual Color Discrimination,abilities_Night Vision,abilities_Peripheral Vision,abilities_Depth Perception,abilities_Glare Sensitivity,abilities_Hearing Sensitivity,abilities_Auditory Attention,abilities_Sound Localization,abilities_Speech Recognition,abilities_Speech Clarity,interest_Realistic,interest_Investigative,interest_Artistic,interest_Social,interest_Enterprising,interest_Conventional,onetsoc_code
-1.5854527,-1.8926519,3.1219695,-0.45684674,-1.7320911,-0.65342623,-1.3444705,-0.95550704,-0.6415975,0.92868876,0.3443554,-0.12937833,-0.85530645,-1.3759108,2.2411897,-0.88146883,-1.2478844,-0.8402124,-0.38766482,-0.30296007,-0.74802274,-0.808975,-0.88602465,-1.4811366,-1.0650505,-1.283725,-0.51322544,-0.43829668,-1.0004152,-2.4322772,-0.7534867,-1.2878546,-0.53076935,0.95714396,0.33675548,0.50279075,0.43450278,3.0844493,-0.090653904,1.3362982,1.2239423,0.37774935,-0.7969055,-0.36823905,-0.32087937,0.74470687,0.52329284,0.28457844,-0.12195211,1.3569684,-0.06603551,0.3812119,-1.0576934,-0.47831795,2.0288281,-0.7708621,-1.2400149,-0.85005784,-1.2227273,-0.8055694,-1.0187411,1.1141907,0.96572983,1.0817959,-0.28820747,2.0700405,0.056760393,0.028891457,0.365706,0.8196199,0.11254695,0.8926927,1.352475,0.5952718,0.36147565,0.84734285,0.6694294,1.0650617,0.34107068,2.9121706,2.4733434,-0.11237119,0.3614819,-0.112834595,-0.83426136,-0.9602125,-1.5604041,0.30195725,-1.5344304,-1.1912768,-1.1114017,-1.5741957,-0.9015314,-1.4164381,-1.1576865,-1.0882499,-1.1765369,0.07589306,-0.9535092,-1.2823173,-0.96109784,-0.93281394,-0.5938325,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,-0.75767446,-1.8597083,-1.1261299,-0.81559694,-0.8334717,-0.89593554,-0.85538954,-0.5682837,-0.8669021,-0.86863744,0.319864,0.15938842,-1.4869037,1.9593793,-0.095095694,-0.74103,0.39204276,1.35492,13-2099.01
1.0036181,0.40461433,2.8773482,0.3921806,0.12615031,0.89262134,0.22336748,0.062863976,0.16933037,0.8490283,-0.1498417,-0.15186879,0.076895624,-0.7388622,0.679131,-0.6533833,-0.5565111,-0.22658311,0.56695634,0.4508345,0.96887773,0.00403165,0.2503488,0.7634989,1.1891298,1.5992963,0.19586435,0.28677434,0.090386555,0.53716105,2.094048,1.0832963,0.7743433,0.95714396,1.1488149,1.4853536,0.95100725,0.74083817,-1.0785114,1.0707926,1.2239423,0.1655959,-0.4850616,0.456551,1.3006232,1.0061021,1.0035808,0.28457844,0.10692129,1.6006906,-1.2554924,-0.8789093,-1.0576934,-0.47831795,0.29569063,-0.9343646,-0.8035699,-0.85005784,-1.3799659,-0.8055694,-2.1625059,1.4069794,0.08194036,-0.04704282,0.07648132,0.24501818,0.056760393,0.7956538,0.93931425,0.8196199,0.6404509,1.4757332,0.20166682,0.37408772,1.2715319,1.1136081,1.1799755,0.35007378,-0.40871447,0.6332286,0.59653664,0.5563043,0.7164892,1.2061915,-0.19033171,-0.9602125,-1.5604041,0.30195725,0.39466494,-1.3250082,-1.2471251,-1.5741957,-1.0366895,-1.138604,-1.1576865,-1.0882499,-1.1765369,-0.7362604,-0.9535092,-1.2823173,-0.96109784,-0.93281394,-0.98240346,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,0.07159931,-0.44390905,-1.1261299,-0.81559694,-0.8334717,-0.89593554,-0.85538954,-0.5682837,-0.596502,-0.86863744,1.3747573,0.74541485,-1.4402275,0.72356707,-0.6763895,-0.60887897,1.1529969,1.5639542,13-2099.04
0.31319955,-0.2090391,0.21709087,-0.1468845,0.35369015,0.052378174,-1.1344923,-0.9182496,-0.6415975,2.1634274,0.3443554,-0.10688788,-0.8212015,-0.8500928,0.22657211,-0.8941402,-1.0718983,-0.72580695,-1.1489451,-0.81944895,-0.4692099,-0.6751891,-0.6826735,-0.04579138,-0.32512873,-1.4964069,-0.5956776,-0.5312544,-0.61216366,-0.7252087,-0.23454346,1.5433702,0.02856453,0.73948675,0.33675548,0.3126174,0.95100725,0.74083817,0.32469526,0.5176553,0.9726436,0.58990276,0.19060156,-0.107779354,-0.0070404112,0.00073703827,-0.23716423,0.0760709,0.10692129,0.34145826,1.5199071,2.9014547,0.77837527,0.7222124,3.283859,0.59165865,0.34496972,0.20280457,1.397917,0.2365635,0.8875335,0.82140195,1.8495194,1.9776995,0.07648132,0.4938846,0.056760393,0.55351865,0.6525101,0.8196199,0.6404509,0.10479985,1.1297382,0.37408772,0.68122554,1.3798734,0.93491364,1.7800496,0.34107068,0.6332286,0.82175326,0.22196655,1.399195,0.52029735,0.45359787,-0.9602125,0.67538226,-0.7475803,-0.003402642,-0.767794,-0.68161047,-0.05159084,-0.4735307,-1.2830777,-1.1576865,-0.9279481,-0.87430507,-0.4797909,-0.9535092,-1.2823173,-0.96109784,-0.93281394,-0.98240346,-1.222647,-0.7808123,-0.5165115,-1.2011381,-1.1458935,0.96998084,0.2639906,-0.09184192,-0.81559694,-0.8334717,-1.0932908,-0.85538954,-0.5682837,-0.8669021,-0.86863744,0.6529877,0.15938842,-0.6674792,1.8154014,0.035900064,-0.58015054,-0.33746707,1.3648738,15-1211.00
1.0726603,1.2542881,0.20180206,0.35175076,1.2512078,0.7077676,-0.7425326,0.10012141,-0.5571259,1.6854639,0.6666578,0.39914796,-0.40057373,-0.7388622,0.06598684,-0.95749724,-0.70735615,0.6158572,1.3403205,1.441935,-0.6599766,2.2783918,1.5063404,1.8018334,0.74173486,-0.8347299,-0.36481124,-0.14083171,0.92235374,0.10680773,0.6436684,1.5964557,1.1006216,1.4105967,0.88544446,1.2951803,0.95100725,0.53704613,0.17876165,0.8052869,1.2239423,1.9335428,1.1521211,0.456551,1.6406159,0.74470687,1.0035808,0.9448531,0.58374137,1.3569684,1.3295943,2.5738227,0.234899,0.25749096,2.287803,0.0739006,-0.66574514,-0.85005784,0.087594815,-0.8055694,0.7045314,1.6772455,1.8495194,1.9776995,0.07648132,0.24501818,0.056760393,0.29120508,0.6525101,1.0287672,0.6404509,1.0817868,1.8350726,1.9961061,0.97637874,0.84734285,1.1799755,1.4368558,1.4507524,1.0460804,0.35255158,0.91850424,1.0714966,0.20373137,0.45359787,-0.9602125,0.19628555,-0.7475803,-0.37084898,-0.6340626,-0.54588693,-0.41701573,-0.4735307,-1.4164381,-1.1576865,-1.0882499,-1.1765369,-0.7362604,-0.9535092,-1.2823173,-0.96109784,-1.1419135,-1.3709744,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,0.96998084,-0.07580092,-1.1261299,-0.81559694,-0.8334717,-0.27097726,-0.85538954,-0.30963424,-0.596502,-0.86863744,0.319864,1.0501488,-0.8593697,1.7374132,-0.0050361766,0.99416965,-0.43808916,0.22016242,15-1211.01
1.1417022,-0.020222519,0.20180206,-0.915052,-0.00026055117,0.085987866,-0.71453553,-0.07374665,-0.6078089,1.7916778,1.3542365,0.20797908,-0.5824668,-0.7388622,-0.32817775,-0.79276884,-1.0216167,-0.85061294,-0.3393296,-0.28900093,-0.395838,-0.79868376,-0.82621545,0.25960127,1.0170552,-0.7874673,-0.56269675,-0.6613955,-0.74158067,0.75233793,0.31101242,2.7289457,0.71219516,0.95714396,0.33675548,0.50279075,0.1659202,-0.5328634,-0.090653904,0.8052869,0.25740987,0.1655959,0.19060156,-0.91086394,-0.32087937,-0.2606581,0.0029798048,0.0760709,-0.12195211,1.0929356,0.7269358,0.9860698,0.043947875,0.48985168,2.0288281,0.59165865,-0.51643497,-0.10826841,0.087594815,-0.07133938,0.8875335,0.2808698,1.1955153,0.63384414,0.07648132,-0.27345398,-0.51862055,0.55351865,0.6525101,0.8196199,0.11254695,0.8926927,0.20166682,0.37408772,0.97637874,1.1136081,1.1799755,1.4368558,1.0908558,0.22037679,-0.5858517,-0.47457108,1.0714966,1.2061915,0.45359787,-0.9602125,-0.06322563,0.30195725,0.39466494,-0.6340626,-0.68161047,-0.41701573,-0.60868883,-1.4164381,-0.9847466,-1.0882499,-1.1765369,-0.99272996,-0.9535092,-1.2823173,-0.96109784,-0.7237143,-1.1844603,-1.0558659,-0.48659647,-0.5165115,-1.2011381,-1.1458935,0.5207901,-0.44390905,-0.8779011,-0.81559694,-0.8334717,-0.68213403,-0.85538954,-0.8269334,-1.4302362,-0.86863744,-0.013259778,-0.12190397,-0.52745104,1.257486,-0.50445753,-0.49971083,0.014710023,1.6336321,15-1212.00
0.4858041,-0.17756973,0.018336207,0.702143,-0.8977785,0.11959756,-1.1764878,0.0007682325,-0.5571259,2.083767,1.6872822,1.1863148,-0.33236387,-0.34449896,1.4090649,1.0699286,-0.24225056,0.043829788,0.023184992,-0.037736118,-0.014304531,-0.46936458,-0.57501715,-0.549689,0.38037813,-0.8583612,-0.067982905,-0.1036486,-0.33484122,-0.48134172,-0.60711807,1.7557119,-0.09573181,0.503691,0.33675548,0.3126174,-0.082001746,1.3861804,1.3013269,1.0707926,0.7406761,0.37774935,-0.4850616,-0.36823905,-0.32087937,0.00073703827,-0.23716423,0.28457844,-0.36989874,1.6006906,1.7102201,3.5063121,0.234899,-0.47831795,4.02094,0.0739006,-0.22930007,-0.7064857,0.4282789,-0.6634604,-0.05797851,1.6772455,1.8495194,1.7447644,0.8666418,1.2819625,0.63214135,0.55351865,0.6525101,0.6104727,0.6404509,0.68784034,1.8350726,1.516873,0.68122554,1.3798734,1.4250374,1.0650617,1.8406409,1.2607635,1.290955,1.2807041,1.0714966,0.20373137,0.45359787,-0.9602125,0.9348934,-0.7475803,-0.37084898,-0.6340626,-0.54588693,-0.05159084,-0.4735307,-1.4164381,-0.9847466,-1.0882499,-1.1765369,0.07589306,-0.9535092,-1.2823173,-0.96109784,-1.3349286,-0.7803466,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,0.5207901,-0.81201726,-1.1261299,-0.81559694,-0.8334717,-0.68213403,-0.85538954,-0.30963424,-0.8669021,-0.86863744,-0.37414452,-0.42663795,-0.35630533,2.199343,0.7563768,-0.49396515,-0.23684499,0.2798869,15-1221.00
0.17511548,0.3259409,-0.57792854,-1.1441545,0.037662704,-0.7206456,-1.3444705,0.1746363,-0.6415975,2.6015604,1.0963945,0.4666196,-0.23004897,-0.23326814,-0.94132185,-0.919483,-1.0970393,-0.89221483,-0.629341,-0.9590406,-0.74802274,-0.8501398,-0.79033,-0.10686983,-0.61765605,-0.8819925,-0.51322544,-0.679987,-1.0004152,-0.3378907,-0.7534867,2.9943728,1.0073993,-0.16741894,-0.21193348,-0.28959888,-0.5985063,-0.75363857,-0.090653904,0.5176553,0.25740987,-0.29407075,-0.14723001,-0.62869877,-0.9747112,-1.0046281,-0.7374647,-0.37569624,-0.8467188,0.07742538,-0.25634864,0.9860698,1.145589,2.9102757,1.2917467,0.59165865,-0.22930007,1.088166,1.397917,1.4208056,0.7045314,0.2808698,0.7359444,0.63384414,-0.28820747,-0.79192615,0.056760393,-0.71769255,0.365706,0.15731956,0.11254695,0.10479985,0.20166682,-0.32632938,0.68122554,0.84734285,0.6694294,0.35007378,-0.40871447,-0.39064366,-0.5858517,0.22196655,0.3614819,0.20373137,-0.5251754,-0.75807464,0.19628555,0.30195725,-1.1363629,0.05688296,-0.11609557,0.5269993,-0.19195133,0.11720599,-1.1576865,-1.0882499,-1.1765369,-0.99272996,-0.9535092,-0.21115403,-0.96109784,-1.3349286,-1.9616022,-1.222647,-0.020754633,-0.5165115,-1.2011381,-1.1458935,-0.75767446,-0.44390905,-0.09184192,-0.81559694,-0.8334717,-0.0736222,-0.85538954,-0.5682837,-0.30356804,-0.6175518,-0.013259778,-0.12190397,-0.16441482,0.76556075,-0.76644915,-0.32734007,-0.054467563,0.9667132,15-1231.00
1.0036181,1.1756146,0.50757885,-0.16036111,0.884616,0.40528038,-1.2044849,0.44785783,-0.6247032,2.5617297,1.3327494,0.9839005,0.5998385,1.26329,-1.4084795,-0.41262653,-0.90848285,-0.81941134,-0.90726876,-0.9171632,-0.4692099,-0.7781012,-0.69463533,1.0688915,0.20830306,-0.8819925,-0.5462063,-0.27097252,0.3861971,-0.43830642,-0.5805056,3.1005435,1.2715293,0.95714396,0.88544446,0.50279075,0.95100725,-0.5328634,-0.23658739,0.5176553,0.0061111883,0.58990276,-0.4850616,-0.107779354,-0.63471836,-0.2606581,-0.47730824,0.28457844,0.33579472,0.8289027,0.5366229,0.683641,0.234899,1.942106,1.2917467,0.59165865,0.78141487,0.48994872,1.2406785,0.52078146,0.7045314,-0.011918957,0.5238351,0.41882747,-0.28820747,-0.54305947,-0.21942246,-0.45537892,0.6525101,0.8196199,0.6404509,0.8926927,0.42440373,0.15290366,0.04172579,0.27043363,-0.086178556,0.69326764,-0.40871447,0.005693674,-0.5858517,0.5563043,-0.29391506,-0.112834595,0.45359787,-0.75807464,0.19628555,-0.22281155,0.39466494,0.2017588,0.15535124,0.5269993,-0.33837274,-0.4384622,-0.26416406,-0.26002377,-0.42700195,0.58883184,-0.9535092,-0.0650863,-0.3958452,-0.3376842,-0.7803466,-0.69450706,-0.16786256,-0.5165115,-0.6248212,-0.95853,0.96998084,-0.44390905,-0.60898596,-0.81559694,-0.8334717,-0.89593554,-0.85538954,-1.387341,-1.1373025,-0.86863744,0.6529877,0.44068083,-0.2940706,0.3096299,-0.76644915,0.24148364,-0.3060227,1.3648738,15-1232.00
-0.11831226,-1.1845903,-0.16513002,-0.5781364,-0.87249637,-0.7374505,-0.79852694,-0.5829323,-0.6415975,2.2165344,1.8914069,1.6361246,-0.2982588,-0.4658414,0.6645323,0.85451484,-0.94619423,-0.8402124,-0.55683815,-0.45651087,-0.19039689,-0.808975,-0.88602465,-0.3053752,0.56966025,-0.551154,-0.5956776,-0.6428039,-0.33484122,0.29329437,0.16464363,4.091472,0.02856453,0.73948675,0.622074,0.6929641,0.43450278,1.1654053,0.17876165,1.0707926,0.25740987,0.1655959,-0.14723001,-0.107779354,0.98678416,0.74470687,0.76343685,0.28457844,-0.12195211,1.3569684,1.1234214,3.5063121,1.145589,0.97393656,3.781887,0.59165865,0.34496972,0.64548534,1.0834401,0.37867254,1.0705357,1.1141907,1.6197338,1.7447644,0.47156158,1.0330961,0.9313397,0.29120508,0.6525101,0.8196199,0.11254695,0.8926927,0.42440373,0.37408772,0.68122554,1.1136081,0.93491364,1.7800496,1.4507524,0.83139724,0.59653664,0.22196655,-0.29391506,0.20373137,0.14451197,-0.53909206,-0.06322563,-0.22281155,-0.7382953,-0.6340626,-0.41016352,-0.41701573,-0.19195133,-1.4164381,-0.9847466,-0.9279481,-1.1765369,0.33236256,-0.9535092,-1.2823173,-0.96109784,-1.3349286,-0.20526159,-1.222647,-0.16786256,-0.5165115,-1.0191433,-1.1458935,0.5207901,-0.81201726,0.15638696,-0.81559694,-0.8334717,-0.0736222,-0.85538954,-0.30963424,-1.1373025,-0.86863744,-0.013259778,0.44068083,-0.2940706,1.197495,0.24876821,-0.4077797,0.23482081,0.54864514,15-1241.00
0.6238882,-0.36638594,0.55344534,0.95819896,0.12615031,-0.48537776,-1.0505009,-0.22277671,-0.47265416,1.3933755,1.7947166,1.0401269,0.9295197,0.059976332,0.7375257,0.005530136,-0.8330604,-0.78820986,-0.15807231,-0.34483767,-0.23441994,-0.6134417,-0.49128434,-0.39699286,-0.08422423,-0.8347299,-0.117454425,-0.1036486,-0.5566992,0.16418813,-0.1147871,4.958535,0.05963898,0.26789537,0.05143697,0.10659592,-0.5985063,0.74083817,-0.090653904,0.23002371,0.50870854,0.1655959,-0.4850616,-0.107779354,-0.32087937,0.5034195,0.26313633,-0.14981267,0.10692129,-0.18660751,0.33045015,2.246191,1.145589,1.6903819,1.5507215,0.755161,-0.09147546,1.2437025,1.0834401,0.9707935,0.8875335,-0.30470774,0.7359444,0.84886086,-0.28820747,0.7634903,0.9313397,0.028891457,0.05500097,-0.051827665,0.11254695,-0.10005245,0.42440373,0.5952718,0.04172579,-0.5505516,-0.35166276,0.006879945,-0.048817944,0.83139724,1.0469699,-0.83677095,-0.6489224,0.20373137,0.45359787,0.08416622,0.19628555,-0.22281155,-0.37084898,0.05688296,0.019627836,0.34428683,-0.33837274,-0.5829359,-0.9847466,-1.0882499,-1.0314656,-0.99272996,-0.9535092,-0.6737018,-0.96109784,-0.53069925,-0.5938325,-0.18026552,-0.020754633,-0.5165115,-0.44282633,-0.36521217,-0.34303758,0.2639906,0.4253021,-0.5446279,-0.8334717,-0.68213403,-0.85538954,1.0482769,0.25976607,-0.07353291,-0.7350292,-0.73137194,0.12601407,0.61558354,-0.054159548,-0.4709824,0.22853194,0.4291967,15-1241.01
0.14059457,-0.5709373,0.8286445,-0.64551944,0.6444354,0.18681696,-0.15459342,-0.43390253,-0.59091455,2.3758552,1.214572,0.6577886,-0.6279401,-0.7489741,0.6645323,-0.52666914,-0.97133505,-0.7362074,-0.61725724,-0.9869589,-0.5279073,-0.18121041,-0.87406284,0.10690476,0.50083035,-0.6929418,-0.5462063,-0.4011136,-0.90797424,-0.2805103,-0.034949753,2.5519938,0.35484278,0.503691,0.33675548,0.10659592,-0.32992366,0.74083817,0.04405394,0.8052869,0.7406761,0.37774935,-0.14723001,-0.62869877,-0.32087937,-0.2606581,-1.2377653,0.28457844,-0.12195211,1.3569684,1.7102201,1.6413335,-0.32326585,0.25749096,3.5428338,0.25102848,-0.8035699,-0.85005784,0.5855174,-0.6634604,0.12502368,1.1141907,0.7359444,0.84886086,-0.6528963,-0.27345398,-0.21942246,0.29120508,0.365706,0.6104727,-0.41535693,0.10479985,0.42440373,0.37408772,0.68122554,1.1136081,0.93491364,1.4368558,0.7309593,0.83139724,0.82175326,0.22196655,1.0714966,0.8632445,0.45359787,-0.9602125,0.4358339,-0.22281155,-1.1363629,-0.6340626,-0.8286443,-1.3762572,-0.60868883,-1.4164381,-0.6100437,-1.0882499,-1.0314656,-0.7362604,-0.9535092,-1.2823173,-0.96109784,-0.93281394,-0.98240346,-1.0558659,-1.2466542,-0.5165115,-1.2011381,-1.1458935,0.07159931,-0.81201726,-1.374359,-0.81559694,-0.8334717,-1.290646,-0.85538954,-1.387341,-1.1373025,-0.86863744,-0.37414452,-0.73137194,-0.99939793,0.85554713,-0.5208321,-0.3560685,0.03986551,2.0417469,15-1242.00
-0.2736568,-1.4048762,-0.4556178,-0.7668091,-1.3781403,-1.056743,-1.232482,-0.5829323,-0.5571259,1.7252945,1.6872822,1.6811055,-0.85530645,-1.2343442,0.8397167,-0.9448258,-1.0718983,-0.78820986,-0.84684974,-0.81944895,-0.30779186,-0.71635395,-0.76640636,-0.6107678,-0.9101829,-0.6220479,-0.36481124,-0.6428039,-0.90797424,-1.141217,-0.3010746,-0.08458414,-0.53076935,0.73948675,-0.21193348,-0.09942556,-0.082001746,0.74083817,-0.090653904,0.8052869,0.25740987,0.1655959,-0.4850616,-0.36823905,-0.32087937,0.26213217,0.0029798048,0.0760709,0.10692129,1.3569684,1.7102201,3.2038834,-0.14700325,0.7222124,3.5428338,-0.60735977,-0.51643497,-0.7064857,-0.22688238,-0.6634604,-0.63748616,1.4069794,1.8495194,1.0817959,-0.28820747,0.24501818,0.056760393,-0.21324372,0.365706,0.6104727,0.11254695,-0.10005245,0.66570246,0.37408772,0.36147565,0.84734285,0.6694294,1.0650617,0.7309593,0.83139724,1.0469699,0.22196655,0.7164892,0.8632445,0.7626838,-0.9602125,0.19628555,0.8704579,-1.9018768,-0.767794,-0.68161047,-1.1783185,-0.60868883,-1.4164381,-1.1576865,-1.0882499,-1.1765369,0.07589306,-0.9535092,-1.2823173,-0.96109784,-0.93281394,-0.7803466,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,0.07159931,-1.4916002,-1.1261299,-0.81559694,-0.8334717,-0.27097726,-0.85538954,-0.5682837,-0.8669021,-0.86863744,-1.068153,0.44068083,-1.0045842,1.4074632,0.23239376,-0.55716777,-0.029312076,1.4644138,15-1243.00
-0.70516855,-1.2475293,0.09478031,-0.6050896,-1.2517292,-0.65342623,-1.330472,-0.4214831,-0.6415975,1.6721874,0.5269933,0.92767435,-0.8666748,-1.3759108,0.19737479,-1.0335258,-1.3107365,-0.89221483,-1.0281069,-0.9171632,-0.74802274,-0.7266452,-0.9458337,-1.2215527,-0.84135306,-1.212831,-0.44726348,-0.8101281,-0.92646235,-2.260136,-1.1393676,-0.102279276,-1.1367146,0.73948675,-0.21193348,0.10659592,-0.32992366,0.74083817,-0.090653904,0.8052869,-0.2258564,-0.29407075,-1.1087495,-0.36823905,-0.0070404112,0.00073703827,0.0029798048,-0.37569624,-0.61784536,0.8289027,1.1234214,2.246191,-0.32326585,-0.47831795,4.279915,-0.08960173,-0.36712483,-0.7064857,-0.56756616,-0.6634604,-0.05797851,0.2808698,1.4076246,1.0817959,-0.6528963,-0.27345398,-0.21942246,-0.98000616,0.05500097,0.6104727,-0.41535693,0.29389393,0.42440373,0.37408772,-0.5485806,0.55888826,0.6694294,1.4368558,1.0908558,0.83139724,0.82175326,-0.47457108,0.033783413,0.20373137,-0.5251754,-0.9602125,-0.3227368,-0.22281155,-2.2693233,-1.4698839,-1.6769164,-2.1375597,-1.5998483,-1.4164381,-1.1576865,-1.0882499,-1.1765369,0.07589306,-0.7274071,-1.2823173,-0.96109784,-0.3376842,-0.40731862,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,0.07159931,-1.4916002,-0.8779011,-0.81559694,-0.8334717,-0.89593554,-0.85538954,-0.8269334,-1.4302362,-0.86863744,0.319864,-0.12190397,-0.9112321,0.82555157,-0.25884047,-0.5169479,0.1845097,1.8426663,15-1243.01
-0.083791345,0.67210436,-0.13455237,-0.67247266,0.26520255,-0.3341337,-0.8825182,-0.26003414,-0.2868165,2.5484533,1.3112626,0.6465433,-0.23004897,-0.071478225,0.13898015,-0.48865494,-0.87077165,-0.75700843,-0.8347659,-0.67985755,-0.33714056,-0.5208207,-0.6826735,-0.3053752,0.27713293,-0.2675781,-0.4637539,-0.5312544,-0.5751874,-0.380926,-0.44744304,1.9680539,0.68112105,0.73948675,0.33675548,-0.09942556,-0.32992366,0.74083817,0.32469526,0.8052869,0.0061111883,-0.06423742,1.1521211,-0.36823905,-0.32087937,0.00073703827,-0.23716423,0.0760709,0.10692129,1.0929356,1.7102201,2.5738227,1.7037542,2.1938303,4.02094,1.1094167,0.9192395,1.5428113,2.2234201,1.5629145,1.2687885,1.4069794,2.0793047,1.9776995,0.07648132,0.24501818,1.7829031,0.7956538,-0.5425082,0.6104727,0.11254695,-0.10005245,0.66570246,0.5952718,0.97637874,0.55888826,0.6694294,1.4368558,0.34107068,0.6332286,0.82175326,0.91850424,0.3614819,0.52029735,0.45359787,-0.9602125,0.19628555,0.30195725,-0.003402642,0.05688296,0.019627836,0.146348,0.37120745,-0.5829359,-0.07681261,0.24759872,0.032390393,0.86667407,-0.9535092,-1.2823173,-0.96109784,-0.93281394,-1.1844603,-1.222647,-0.020754633,-0.5165115,-1.2011381,-1.1458935,0.07159931,-0.07580092,0.69421715,-0.81559694,-0.8334717,-0.27097726,-0.85538954,-0.30963424,-0.30356804,-0.86863744,-0.013259778,-0.73137194,-0.22146344,0.42961183,-0.76644915,-0.39054263,0.4234871,1.65354,15-1244.00
0.41676226,0.058450904,0.47700122,-0.16036111,-0.15195388,-0.65342623,-0.60254705,0.10012141,-0.6415975,2.4820693,1.1715983,0.74775064,-0.9689897,-0.8905404,0.635335,0.14491554,-1.1221801,-0.89221483,-0.39974862,0.115814656,1.3063881,-0.38703477,-0.83817726,-0.35118404,-0.445581,-0.0076335194,0.31129745,-0.7915365,-1.0004152,-1.8584726,-1.432105,0.5347466,0.1373242,-0.16741894,0.33675548,0.10659592,-0.86708885,0.9446302,0.8859779,0.5176553,0.0061111883,-0.71837765,-0.7969055,-0.107779354,-0.32087937,-0.2606581,-0.99762124,-0.5842038,-1.3235389,1.0929356,1.7102201,2.5738227,-1.0576934,0.005766875,6.272027,-0.43023193,-1.2400149,-0.85005784,0.25793687,-0.8055694,1.6500434,-0.011918957,1.1955153,0.84886086,0.07648132,0.24501818,0.056760393,0.028891457,0.365706,0.8196199,-0.41535693,-0.10005245,0.20166682,0.37408772,0.36147565,0.55888826,0.6694294,1.0650617,-0.768611,0.83139724,1.0469699,-0.47457108,-1.3316282,0.20373137,0.14451197,-0.9602125,0.19628555,0.30195725,-1.1363629,-0.6340626,-0.54588693,-0.6149546,-0.60868883,-1.4164381,-1.1576865,-1.0882499,-1.1765369,-0.99272996,-0.9535092,-1.2823173,-0.96109784,-0.93281394,-1.1844603,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,0.96998084,-1.1518087,-1.1261299,-0.81559694,-0.8334717,-1.0932908,-0.85538954,-1.1071372,-0.8669021,-0.86863744,-0.37414452,-0.73137194,-0.68303794,1.1075087,0.5598831,-0.5112022,-0.4758224,1.275288,15-1251.00
